file,participant,context,label,trial,audio_key_for_duration,audio_duration_s,imu_duration_s_at_50hz,has_1khz_audio
41---Kitchen---Washing_Utensils---3.pkl,41,Kitchen,Washing_Utensils,3,Audio,17.865,18.5,False
41---Kitchen---Wiping_with_rag---1.pkl,41,Kitchen,Wiping_with_rag,1,Audio,18.946,19.62,False
41---Kitchen---Wiping_with_rag---2.pkl,41,Kitchen,Wiping_with_rag,2,Audio,15.703,16.26,False
41---Kitchen---Wiping_with_rag---3.pkl,41,Kitchen,Wiping_with_rag,3,Audio,18.502,19.16,False
41---Misc---Alarm_clock---1.pkl,41,Misc,Alarm_clock,1,Audio,16.05,16.62,False
41---Misc---Alarm_clock---2.pkl,41,Misc,Alarm_clock,2,Audio,17.402,17.98,False
41---Misc---Alarm_clock---3.pkl,41,Misc,Alarm_clock,3,Audio,17.595,18.22,False
41---Misc---Clapping---1.pkl,41,Misc,Clapping,1,Audio,13.539,14.02,False
41---Misc---Clapping---2.pkl,41,Misc,Clapping,2,Audio,13.577,14.06,False
41---Misc---Clapping---3.pkl,41,Misc,Clapping,3,Audio,14.678,15.2,False
41---Misc---Coughing---1.pkl,41,Misc,Coughing,1,Audio,8.112,8.4,False
41---Misc---Coughing---2.pkl,41,Misc,Coughing,2,Audio,10.275,10.64,False
41---Misc---Coughing---3.pkl,41,Misc,Coughing,3,Audio,9.793,10.14,False
41---Misc---Drinking---1.pkl,41,Misc,Drinking,1,Audio,9.619,9.96,False
41---Misc---Drinking---2.pkl,41,Misc,Drinking,2,Audio,8.459,8.76,False
41---Misc---Drinking---3.pkl,41,Misc,Drinking,3,Audio,8.382,8.64,False
41---Misc---Knocking---1.pkl,41,Misc,Knocking,1,Audio,3.302,3.42,False
41---Misc---Knocking---2.pkl,41,Misc,Knocking,2,Audio,7.03,7.28,False
41---Misc---Knocking---3.pkl,41,Misc,Knocking,3,Audio,6.605,6.84,False
41---Misc---Laughing---1.pkl,41,Misc,Laughing,1,Audio,15.142,15.68,False
41---Misc---Laughing---2.pkl,41,Misc,Laughing,2,Audio,14.64,15.16,False
41---Misc---Laughing---3.pkl,41,Misc,Laughing,3,Audio,13.636,14.12,False
41---Misc---Scratching---1.pkl,41,Misc,Scratching,1,Audio,15.374,15.92,False
41---Misc---Scratching---2.pkl,41,Misc,Scratching,2,Audio,13.577,14.06,False
41---Misc---Scratching---3.pkl,41,Misc,Scratching,3,Audio,13.482,13.96,False
41---Other---Other---34.pkl,41,Other,Other,34,1kHz_Audio,16.63,17.22,True
41---Other---Other---7.pkl,41,Other,Other,7,1kHz_Audio,25.745,26.66,True
41---Other---Other---82.pkl,41,Other,Other,82,1kHz_Audio,41.621,43.1,True
41---Workshop---Drill in use---1.pkl,41,Workshop,Drill in use,1,Audio,9.869,10.22,False
41---Workshop---Drill in use---2.pkl,41,Workshop,Drill in use,2,Audio,4.307,4.46,False
41---Workshop---Drill in use---3.pkl,41,Workshop,Drill in use,3,Audio,3.863,4.0,False
41---Workshop---Hammering---1.pkl,41,Workshop,Hammering,1,Audio,11.936,12.36,False
41---Workshop---Hammering---2.pkl,41,Workshop,Hammering,2,Audio,12.863,13.32,False
41---Workshop---Hammering---3.pkl,41,Workshop,Hammering,3,Audio,15.316,15.86,False
41---Workshop---Sanding---1.pkl,41,Workshop,Sanding,1,Audio,13.907,14.4,False
41---Workshop---Sanding---2.pkl,41,Workshop,Sanding,2,Audio,18.387,19.04,False
41---Workshop---Sanding---3.pkl,41,Workshop,Sanding,3,Audio,13.887,14.38,False
41---Workshop---Screwing---1.pkl,41,Workshop,Screwing,1,Audio,21.419,22.18,False
41---Workshop---Screwing---2.pkl,41,Workshop,Screwing,2,Audio,15.722,16.28,False
41---Workshop---Screwing---3.pkl,41,Workshop,Screwing,3,Audio,12.167,12.6,False
41---Workshop---Vacuum in use---1.pkl,41,Workshop,Vacuum in use,1,Audio,28.643,29.66,False
41---Workshop---Vacuum in use---2.pkl,41,Workshop,Vacuum in use,2,Audio,17.731,18.36,False
41---Workshop---Vacuum in use---3.pkl,41,Workshop,Vacuum in use,3,Audio,17.595,18.22,False
43---All---Other---1.pkl,43,All,Other,1,1kHz_Audio,19.485,20.04,True
43---All---Other---2.pkl,43,All,Other,2,1kHz_Audio,20.856,21.44,True
43---All---Other---3.pkl,43,All,Other,3,1kHz_Audio,20.934,21.28,True
43---Bathroom---Brushing_hair---1.pkl,43,Bathroom,Brushing_hair,1,Audio,16.57,17.16,False
43---Bathroom---Brushing_hair---2.pkl,43,Bathroom,Brushing_hair,2,Audio,16.821,17.42,False
43---Bathroom---Brushing_hair---3.pkl,43,Bathroom,Brushing_hair,3,Audio,17.477,18.1,False
43---Bathroom---Hair_dryer_in_use---1.pkl,43,Bathroom,Hair_dryer_in_use,1,Audio,17.169,17.78,False
43---Bathroom---Hair_dryer_in_use---2.pkl,43,Bathroom,Hair_dryer_in_use,2,Audio,17.091,17.7,False
43---Bathroom---Hair_dryer_in_use---3.pkl,43,Bathroom,Hair_dryer_in_use,3,Audio,17.439,18.06,False
43---Bathroom---Shaver_in_use---1.pkl,43,Bathroom,Shaver_in_use,1,Audio,16.956,17.56,False
43---Bathroom---Shaver_in_use---2.pkl,43,Bathroom,Shaver_in_use,2,Audio,17.381,18.0,False
43---Bathroom---Shaver_in_use---3.pkl,43,Bathroom,Shaver_in_use,3,Audio,17.052,17.66,False
43---Bathroom---Toilet_flushing---1.pkl,43,Bathroom,Toilet_flushing,1,Audio,6.045,6.26,False
43---Bathroom---Toilet_flushing---2.pkl,43,Bathroom,Toilet_flushing,2,Audio,6.026,6.24,False
43---Bathroom---Toilet_flushing---3.pkl,43,Bathroom,Toilet_flushing,3,Audio,8.42,8.7,False
43---Bathroom---Toothbrushing---1.pkl,43,Bathroom,Toothbrushing,1,Audio,17.516,18.14,False
43---Bathroom---Toothbrushing---2.pkl,43,Bathroom,Toothbrushing,2,Audio,17.516,18.14,False
43---Bathroom---Toothbrushing---3.pkl,43,Bathroom,Toothbrushing,3,Audio,17.361,17.98,False
43---Bathroom---Washing_hands---1.pkl,43,Bathroom,Washing_hands,1,Audio,18.115,18.76,False
43---Bathroom---Washing_hands---2.pkl,43,Bathroom,Washing_hands,2,Audio,17.767,18.4,False
43---Bathroom---Washing_hands---3.pkl,43,Bathroom,Washing_hands,3,Audio,17.246,17.86,False
43---Kitchen---Blender_in_use---1.pkl,43,Kitchen,Blender_in_use,1,Audio,14.06,14.56,False
43---Kitchen---Blender_in_use---2.pkl,43,Kitchen,Blender_in_use,2,Audio,16.454,16.78,False
43---Kitchen---Blender_in_use---3.pkl,43,Kitchen,Blender_in_use,3,Audio,15.623,16.12,False
43---Kitchen---Chopping---1.pkl,43,Kitchen,Chopping,1,Audio,14.33,14.84,False
43---Kitchen---Chopping---2.pkl,43,Kitchen,Chopping,2,Audio,17.034,17.64,False
43---Kitchen---Chopping---3.pkl,43,Kitchen,Chopping,3,Audio,17.13,17.74,False
43---Kitchen---Grating---1.pkl,43,Kitchen,Grating,1,Audio,14.891,15.42,False
43---Kitchen---Grating---2.pkl,43,Kitchen,Grating,2,Audio,17.459,18.08,False
43---Kitchen---Grating---3.pkl,43,Kitchen,Grating,3,Audio,15.604,16.16,False
43---Kitchen---Microwave---1.pkl,43,Kitchen,Microwave,1,Audio,22.076,22.84,False
43---Kitchen---Microwave---2.pkl,43,Kitchen,Microwave,2,Audio,19.312,20.0,False
43---Kitchen---Microwave---3.pkl,43,Kitchen,Microwave,3,Audio,19.1,19.78,False
43---Kitchen---Pouring_pitcher---1.pkl,43,Kitchen,Pouring_pitcher,1,Audio,10.546,10.92,False
43---Kitchen---Pouring_pitcher---2.pkl,43,Kitchen,Pouring_pitcher,2,Audio,11.355,11.76,False
43---Kitchen---Pouring_pitcher---3.pkl,43,Kitchen,Pouring_pitcher,3,Audio,10.004,10.36,False
43---Kitchen---Twisting_jar---1.pkl,43,Kitchen,Twisting_jar,1,Audio,5.234,5.42,False
43---Kitchen---Twisting_jar---2.pkl,43,Kitchen,Twisting_jar,2,Audio,4.577,4.74,False
43---Kitchen---Twisting_jar---3.pkl,43,Kitchen,Twisting_jar,3,Audio,4.152,4.3,False
43---Kitchen---Washing_Utensils---1.pkl,43,Kitchen,Washing_Utensils,1,Audio,14.408,14.92,False
43---Kitchen---Washing_Utensils---2.pkl,43,Kitchen,Washing_Utensils,2,Audio,18.869,19.54,False
43---Kitchen---Washing_Utensils---3.pkl,43,Kitchen,Washing_Utensils,3,Audio,20.432,21.16,False
43---Kitchen---Wiping_with_rag---1.pkl,43,Kitchen,Wiping_with_rag,1,Audio,17.556,18.18,False
43---Kitchen---Wiping_with_rag---2.pkl,43,Kitchen,Wiping_with_rag,2,Audio,17.246,17.86,False
43---Kitchen---Wiping_with_rag---3.pkl,43,Kitchen,Wiping_with_rag,3,Audio,17.941,18.58,False
43---Misc---Alarm_clock---1.pkl,43,Misc,Alarm_clock,1,Audio,18.714,19.34,False
43---Misc---Alarm_clock---2.pkl,43,Misc,Alarm_clock,2,Audio,17.498,18.1,False
43---Misc---Alarm_clock---3.pkl,43,Misc,Alarm_clock,3,Audio,20.975,21.62,False
43---Misc---Clapping---1.pkl,43,Misc,Clapping,1,Audio,16.763,17.36,False
43---Misc---Clapping---2.pkl,43,Misc,Clapping,2,Audio,14.659,15.18,False
43---Misc---Clapping---3.pkl,43,Misc,Clapping,3,Audio,15.683,16.24,False
43---Misc---Coughing---1.pkl,43,Misc,Coughing,1,Audio,12.727,13.18,False
43---Misc---Coughing---2.pkl,43,Misc,Coughing,2,Audio,9.425,9.76,False
43---Misc---Coughing---3.pkl,43,Misc,Coughing,3,Audio,13.345,13.82,False
43---Misc---Drinking---1.pkl,43,Misc,Drinking,1,Audio,8.285,8.58,False
43---Misc---Drinking---2.pkl,43,Misc,Drinking,2,Audio,9.56,9.9,False
43---Misc---Drinking---3.pkl,43,Misc,Drinking,3,Audio,10.873,11.26,False
43---Misc---Knocking---1.pkl,43,Misc,Knocking,1,Audio,2.974,3.08,False
43---Misc---Knocking---2.pkl,43,Misc,Knocking,2,Audio,4.751,4.92,False
43---Misc---Knocking---3.pkl,43,Misc,Knocking,3,Audio,4.326,4.48,False
43---Misc---Laughing---1.pkl,43,Misc,Laughing,1,Audio,9.599,9.94,False
43---Misc---Laughing---2.pkl,43,Misc,Laughing,2,Audio,12.863,13.26,False
43---Misc---Laughing---3.pkl,43,Misc,Laughing,3,Audio,13.307,13.78,False
43---Misc---Scratching---1.pkl,43,Misc,Scratching,1,Audio,14.871,15.36,False
43---Misc---Scratching---2.pkl,43,Misc,Scratching,2,Audio,15.393,15.86,False
43---Misc---Scratching---3.pkl,43,Misc,Scratching,3,Audio,15.664,16.16,False
43---Other---Other---34.pkl,43,Other,Other,34,1kHz_Audio,11.8,12.22,True
43---Other---Other---36.pkl,43,Other,Other,36,1kHz_Audio,10.314,10.68,True
43---Other---Other---9.pkl,43,Other,Other,9,1kHz_Audio,8.748,9.0,True
43---Workshop---Drill in use---1.pkl,43,Workshop,Drill in use,1,Audio,27.848,28.84,False
43---Workshop---Drill in use---2.pkl,43,Workshop,Drill in use,2,Audio,9.772,10.12,False
43---Workshop---Drill in use---3.pkl,43,Workshop,Drill in use,3,Audio,9.02,9.34,False
43---Workshop---Hammering---1.pkl,43,Workshop,Hammering,1,Audio,16.319,16.9,False
43---Workshop---Hammering---2.pkl,43,Workshop,Hammering,2,Audio,15.972,16.54,False
43---Workshop---Hammering---3.pkl,43,Workshop,Hammering,3,Audio,15.044,15.58,False
43---Workshop---Sanding---1.pkl,43,Workshop,Sanding,1,Audio,15.14,15.68,False
43---Workshop---Sanding---2.pkl,43,Workshop,Sanding,2,Audio,15.161,15.7,False
43---Workshop---Sanding---3.pkl,43,Workshop,Sanding,3,Audio,15.953,16.52,False
43---Workshop---Screwing---1.pkl,43,Workshop,Screwing,1,Audio,49.261,51.02,False
43---Workshop---Screwing---2.pkl,43,Workshop,Screwing,2,Audio,21.997,22.78,False
43---Workshop---Screwing---3.pkl,43,Workshop,Screwing,3,Audio,21.535,22.3,False
43---Workshop---Vacuum in use---1.pkl,43,Workshop,Vacuum in use,1,Audio,17.612,18.24,False
43---Workshop---Vacuum in use---2.pkl,43,Workshop,Vacuum in use,2,Audio,14.851,15.38,False
43---Workshop---Vacuum in use---3.pkl,43,Workshop,Vacuum in use,3,Audio,16.03,16.6,False
45---All---Other---1.pkl,45,All,Other,1,1kHz_Audio,18.909,19.58,True
45---All---Other---2.pkl,45,All,Other,2,1kHz_Audio,17.17,17.68,True
45---All---Other---3.pkl,45,All,Other,3,1kHz_Audio,18.194,18.84,True
45---Bathroom---Brushing_hair---1.pkl,45,Bathroom,Brushing_hair,1,Audio,18.097,18.74,False
45---Bathroom---Brushing_hair---2.pkl,45,Bathroom,Brushing_hair,2,Audio,18.445,19.1,False
45---Bathroom---Brushing_hair---3.pkl,45,Bathroom,Brushing_hair,3,Audio,17.422,18.04,False
45---Bathroom---Hair_dryer_in_use---1.pkl,45,Bathroom,Hair_dryer_in_use,1,Audio,19.739,20.44,False
45---Bathroom---Hair_dryer_in_use---2.pkl,45,Bathroom,Hair_dryer_in_use,2,Audio,17.46,18.08,False
45---Bathroom---Hair_dryer_in_use---3.pkl,45,Bathroom,Hair_dryer_in_use,3,Audio,17.673,18.3,False
45---Bathroom---Shaver_in_use---1.pkl,45,Bathroom,Shaver_in_use,1,Audio,18.677,19.34,False
45---Bathroom---Shaver_in_use---2.pkl,45,Bathroom,Shaver_in_use,2,Audio,17.943,18.58,False
45---Bathroom---Shaver_in_use---3.pkl,45,Bathroom,Shaver_in_use,3,Audio,17.267,17.88,False
45---Bathroom---Toilet_flushing---1.pkl,45,Bathroom,Toilet_flushing,1,Audio,6.239,6.46,False
45---Bathroom---Toilet_flushing---2.pkl,45,Bathroom,Toilet_flushing,2,Audio,6.394,6.62,False
45---Bathroom---Toilet_flushing---3.pkl,45,Bathroom,Toilet_flushing,3,Audio,5.794,6.0,False
45---Bathroom---Toothbrushing---1.pkl,45,Bathroom,Toothbrushing,1,Audio,17.847,18.48,False
45---Bathroom---Toothbrushing---2.pkl,45,Bathroom,Toothbrushing,2,Audio,17.731,18.36,False
45---Bathroom---Toothbrushing---3.pkl,45,Bathroom,Toothbrushing,3,Audio,16.185,16.76,False
45---Bathroom---Washing_hands---1.pkl,45,Bathroom,Washing_hands,1,Audio,18.233,18.88,False
45---Bathroom---Washing_hands---2.pkl,45,Bathroom,Washing_hands,2,Audio,15.702,16.26,False
45---Bathroom---Washing_hands---3.pkl,45,Bathroom,Washing_hands,3,Audio,16.726,17.32,False
45---Kitchen---Blender_in_use---1.pkl,45,Kitchen,Blender_in_use,1,Audio,16.995,17.46,False
45---Kitchen---Blender_in_use---2.pkl,45,Kitchen,Blender_in_use,2,Audio,15.818,16.2,False
45---Kitchen---Blender_in_use---3.pkl,45,Kitchen,Blender_in_use,3,Audio,16.012,16.32,False
45---Kitchen---Chopping---1.pkl,45,Kitchen,Chopping,1,Audio,16.087,16.66,False
45---Kitchen---Chopping---2.pkl,45,Kitchen,Chopping,2,Audio,16.166,16.74,False
45---Kitchen---Chopping---3.pkl,45,Kitchen,Chopping,3,Audio,16.166,16.74,False
45---Kitchen---Grating---1.pkl,45,Kitchen,Grating,1,Audio,14.638,15.16,False
45---Kitchen---Grating---2.pkl,45,Kitchen,Grating,2,Audio,21.998,22.78,False
45---Kitchen---Grating---3.pkl,45,Kitchen,Grating,3,Audio,16.436,17.02,False
45---Kitchen---Microwave---1.pkl,45,Kitchen,Microwave,1,Audio,19.081,19.74,False
45---Kitchen---Microwave---2.pkl,45,Kitchen,Microwave,2,Audio,21.014,21.76,False
45---Kitchen---Microwave---3.pkl,45,Kitchen,Microwave,3,Audio,19.817,20.48,False
45---Kitchen---Pouring_pitcher---1.pkl,45,Kitchen,Pouring_pitcher,1,Audio,8.285,8.58,False
45---Kitchen---Pouring_pitcher---2.pkl,45,Kitchen,Pouring_pitcher,2,Audio,11.801,12.22,False
45---Kitchen---Pouring_pitcher---3.pkl,45,Kitchen,Pouring_pitcher,3,Audio,10.333,10.7,False
45---Kitchen---Twisting_jar---1.pkl,45,Kitchen,Twisting_jar,1,Audio,4.867,5.04,False
45---Kitchen---Twisting_jar---2.pkl,45,Kitchen,Twisting_jar,2,Audio,4.25,4.4,False
45---Kitchen---Twisting_jar---3.pkl,45,Kitchen,Twisting_jar,3,Audio,4.114,4.26,False
45---Kitchen---Washing_Utensils---1.pkl,45,Kitchen,Washing_Utensils,1,Audio,15.489,16.04,False
45---Kitchen---Washing_Utensils---2.pkl,45,Kitchen,Washing_Utensils,2,Audio,16.069,16.64,False
45---Kitchen---Washing_Utensils---3.pkl,45,Kitchen,Washing_Utensils,3,Audio,16.475,17.06,False
45---Kitchen---Wiping_with_rag---1.pkl,45,Kitchen,Wiping_with_rag,1,Audio,16.996,17.6,False
45---Kitchen---Wiping_with_rag---2.pkl,45,Kitchen,Wiping_with_rag,2,Audio,16.668,17.26,False
45---Kitchen---Wiping_with_rag---3.pkl,45,Kitchen,Wiping_with_rag,3,Audio,17.654,18.28,False
45---Misc---Alarm_clock---1.pkl,45,Misc,Alarm_clock,1,Audio,19.084,19.76,False
45---Misc---Alarm_clock---2.pkl,45,Misc,Alarm_clock,2,Audio,17.924,18.5,False
45---Misc---Alarm_clock---3.pkl,45,Misc,Alarm_clock,3,Audio,19.43,19.96,False
45---Misc---Clapping---1.pkl,45,Misc,Clapping,1,Audio,14.64,15.16,False
45---Misc---Clapping---2.pkl,45,Misc,Clapping,2,Audio,15.78,16.34,False
45---Misc---Clapping---3.pkl,45,Misc,Clapping,3,Audio,16.243,16.82,False
45---Misc---Coughing---1.pkl,45,Misc,Coughing,1,Audio,9.638,9.98,False
45---Misc---Coughing---2.pkl,45,Misc,Coughing,2,Audio,10.411,10.78,False
45---Misc---Coughing---3.pkl,45,Misc,Coughing,3,Audio,9.078,9.4,False
45---Misc---Drinking---1.pkl,45,Misc,Drinking,1,Audio,5.119,5.3,False
45---Misc---Drinking---2.pkl,45,Misc,Drinking,2,Audio,5.293,5.48,False
45---Misc---Drinking---3.pkl,45,Misc,Drinking,3,Audio,5.06,5.24,False
45---Misc---Knocking---1.pkl,45,Misc,Knocking,1,Audio,4.655,4.82,False
45---Misc---Knocking---2.pkl,45,Misc,Knocking,2,Audio,5.987,6.2,False
45---Misc---Knocking---3.pkl,45,Misc,Knocking,3,Audio,5.891,6.1,False
45---Misc---Laughing---1.pkl,45,Misc,Laughing,1,Audio,15.258,15.78,False
45---Misc---Laughing---2.pkl,45,Misc,Laughing,2,Audio,12.863,13.32,False
45---Misc---Laughing---3.pkl,45,Misc,Laughing,3,Audio,14.332,14.82,False
45---Misc---Scratching---1.pkl,45,Misc,Scratching,1,Audio,11.609,12.02,False
45---Misc---Scratching---2.pkl,45,Misc,Scratching,2,Audio,15.452,16.0,False
45---Misc---Scratching---3.pkl,45,Misc,Scratching,3,Audio,15.394,15.94,False
45---Other---Other---42.pkl,45,Other,Other,42,1kHz_Audio,21.729,22.5,True
45---Other---Other---52.pkl,45,Other,Other,52,1kHz_Audio,37.934,39.08,True
45---Other---Other---79.pkl,45,Other,Other,79,1kHz_Audio,11.24,11.64,True
45---Workshop---Drill in use---1.pkl,45,Workshop,Drill in use,1,Audio,8.363,8.66,False
45---Workshop---Drill in use---2.pkl,45,Workshop,Drill in use,2,Audio,9.502,9.78,False
45---Workshop---Drill in use---3.pkl,45,Workshop,Drill in use,3,Audio,7.688,7.96,False
45---Workshop---Hammering---1.pkl,45,Workshop,Hammering,1,Audio,16.437,17.02,False
45---Workshop---Hammering---2.pkl,45,Workshop,Hammering,2,Audio,17.441,18.06,False
45---Workshop---Hammering---3.pkl,45,Workshop,Hammering,3,Audio,16.785,17.38,False
45---Workshop---Sanding---1.pkl,45,Workshop,Sanding,1,Audio,15.819,16.38,False
45---Workshop---Sanding---2.pkl,45,Workshop,Sanding,2,Audio,18.89,19.56,False
45---Workshop---Sanding---3.pkl,45,Workshop,Sanding,3,Audio,16.997,17.6,False
45---Workshop---Screwing---1.pkl,45,Workshop,Screwing,1,Audio,21.806,22.56,False
45---Workshop---Screwing---2.pkl,45,Workshop,Screwing,2,Audio,16.842,17.44,False
45---Workshop---Screwing---3.pkl,45,Workshop,Screwing,3,Audio,14.428,14.94,False
45---Workshop---Vacuum in use---1.pkl,45,Workshop,Vacuum in use,1,Audio,20.106,20.82,False
45---Workshop---Vacuum in use---2.pkl,45,Workshop,Vacuum in use,2,Audio,17.344,17.96,False
45---Workshop---Vacuum in use---3.pkl,45,Workshop,Vacuum in use,3,Audio,17.461,18.08,False
47---All---Other---1.pkl,47,All,Other,1,1kHz_Audio,18.502,18.98,True
47---All---Other---2.pkl,47,All,Other,2,1kHz_Audio,20.125,20.68,True
47---All---Other---3.pkl,47,All,Other,3,1kHz_Audio,17.865,18.32,True
47---Bathroom---Brushing_hair---1.pkl,47,Bathroom,Brushing_hair,1,Audio,17.169,17.78,False
47---Bathroom---Brushing_hair---2.pkl,47,Bathroom,Brushing_hair,2,Audio,17.209,17.82,False
47---Bathroom---Brushing_hair---3.pkl,47,Bathroom,Brushing_hair,3,Audio,18.676,19.34,False
47---Bathroom---Hair_dryer_in_use---1.pkl,47,Bathroom,Hair_dryer_in_use,1,Audio,17.537,18.16,False
47---Bathroom---Hair_dryer_in_use---2.pkl,47,Bathroom,Hair_dryer_in_use,2,Audio,16.262,16.84,False
47---Bathroom---Hair_dryer_in_use---3.pkl,47,Bathroom,Hair_dryer_in_use,3,Audio,17.671,18.3,False
47---Bathroom---Shaver_in_use---1.pkl,47,Bathroom,Shaver_in_use,1,Audio,16.591,17.18,False
47---Bathroom---Shaver_in_use---2.pkl,47,Bathroom,Shaver_in_use,2,Audio,16.977,17.58,False
47---Bathroom---Shaver_in_use---3.pkl,47,Bathroom,Shaver_in_use,3,Audio,16.204,16.78,False
47---Bathroom---Toilet_flushing---1.pkl,47,Bathroom,Toilet_flushing,1,Audio,6.857,7.04,False
47---Bathroom---Toilet_flushing---2.pkl,47,Bathroom,Toilet_flushing,2,Audio,5.967,6.16,False
47---Bathroom---Toilet_flushing---3.pkl,47,Bathroom,Toilet_flushing,3,Audio,4.191,4.34,False
47---Bathroom---Toothbrushing---1.pkl,47,Bathroom,Toothbrushing,1,Audio,17.537,18.16,False
47---Bathroom---Toothbrushing---2.pkl,47,Bathroom,Toothbrushing,2,Audio,17.517,18.14,False
47---Bathroom---Toothbrushing---3.pkl,47,Bathroom,Toothbrushing,3,Audio,16.725,17.32,False
47---Bathroom---Washing_hands---1.pkl,47,Bathroom,Washing_hands,1,Audio,16.03,16.6,False
47---Bathroom---Washing_hands---2.pkl,47,Bathroom,Washing_hands,2,Audio,13.558,14.04,False
47---Bathroom---Washing_hands---3.pkl,47,Bathroom,Washing_hands,3,Audio,16.938,17.54,False
47---Kitchen---Blender_in_use---1.pkl,47,Kitchen,Blender_in_use,1,Audio,15.432,15.9,False
47---Kitchen---Blender_in_use---2.pkl,47,Kitchen,Blender_in_use,2,Audio,11.55,11.92,False
47---Kitchen---Blender_in_use---3.pkl,47,Kitchen,Blender_in_use,3,Audio,14.929,15.38,False
47---Kitchen---Chopping---1.pkl,47,Kitchen,Chopping,1,Audio,16.648,17.24,False
47---Kitchen---Chopping---2.pkl,47,Kitchen,Chopping,2,Audio,16.05,16.62,False
47---Kitchen---Chopping---3.pkl,47,Kitchen,Chopping,3,Audio,15.528,16.08,False
47---Kitchen---Grating---1.pkl,47,Kitchen,Grating,1,Audio,17.132,17.74,False
47---Kitchen---Grating---2.pkl,47,Kitchen,Grating,2,Audio,16.32,16.9,False
47---Kitchen---Grating---3.pkl,47,Kitchen,Grating,3,Audio,15.084,15.62,False
47---Kitchen---Microwave---1.pkl,47,Kitchen,Microwave,1,Audio,21.497,22.26,False
47---Kitchen---Microwave---2.pkl,47,Kitchen,Microwave,2,Audio,22.154,22.94,False
47---Kitchen---Microwave---3.pkl,47,Kitchen,Microwave,3,Audio,23.041,23.86,False
47---Kitchen---Pouring_pitcher---1.pkl,47,Kitchen,Pouring_pitcher,1,Audio,13.829,14.32,False
47---Kitchen---Pouring_pitcher---2.pkl,47,Kitchen,Pouring_pitcher,2,Audio,13.056,13.52,False
47---Kitchen---Pouring_pitcher---3.pkl,47,Kitchen,Pouring_pitcher,3,Audio,12.824,13.26,False
47---Kitchen---Twisting_jar---1.pkl,47,Kitchen,Twisting_jar,1,Audio,7.378,7.64,False
47---Kitchen---Twisting_jar---2.pkl,47,Kitchen,Twisting_jar,2,Audio,8.266,8.56,False
47---Kitchen---Twisting_jar---3.pkl,47,Kitchen,Twisting_jar,3,Audio,8.054,8.34,False
47---Kitchen---Washing_Utensils---1.pkl,47,Kitchen,Washing_Utensils,1,Audio,16.185,16.76,False
47---Kitchen---Washing_Utensils---2.pkl,47,Kitchen,Washing_Utensils,2,Audio,14.736,15.26,False
47---Kitchen---Washing_Utensils---3.pkl,47,Kitchen,Washing_Utensils,3,Audio,16.205,16.78,False
47---Kitchen---Wiping_with_rag---1.pkl,47,Kitchen,Wiping_with_rag,1,Audio,17.267,17.88,False
47---Kitchen---Wiping_with_rag---2.pkl,47,Kitchen,Wiping_with_rag,2,Audio,17.711,18.34,False
47---Kitchen---Wiping_with_rag---3.pkl,47,Kitchen,Wiping_with_rag,3,Audio,17.691,18.32,False
47---Misc---Alarm_clock---1.pkl,47,Misc,Alarm_clock,1,Audio,19.274,19.82,False
47---Misc---Alarm_clock---2.pkl,47,Misc,Alarm_clock,2,Audio,16.667,17.0,False
47---Misc---Alarm_clock---3.pkl,47,Misc,Alarm_clock,3,Audio,17.827,18.36,False
47---Misc---Clapping---1.pkl,47,Misc,Clapping,1,Audio,14.909,15.44,False
47---Misc---Clapping---2.pkl,47,Misc,Clapping,2,Audio,14.215,14.72,False
47---Misc---Clapping---3.pkl,47,Misc,Clapping,3,Audio,13.886,14.38,False
47---Misc---Coughing---1.pkl,47,Misc,Coughing,1,Audio,9.56,9.9,False
47---Misc---Coughing---2.pkl,47,Misc,Coughing,2,Audio,8.614,8.92,False
47---Misc---Coughing---3.pkl,47,Misc,Coughing,3,Audio,9.425,9.76,False
47---Misc---Drinking---1.pkl,47,Misc,Drinking,1,Audio,4.789,4.86,False
47---Misc---Drinking---2.pkl,47,Misc,Drinking,2,Audio,9.676,9.94,False
47---Misc---Drinking---3.pkl,47,Misc,Drinking,3,Audio,4.462,4.58,False
47---Misc---Knocking---1.pkl,47,Misc,Knocking,1,Audio,6.469,6.7,False
47---Misc---Knocking---2.pkl,47,Misc,Knocking,2,Audio,8.266,8.56,False
47---Misc---Knocking---3.pkl,47,Misc,Knocking,3,Audio,7.03,7.28,False
47---Misc---Laughing---1.pkl,47,Misc,Laughing,1,Audio,10.718,11.1,False
47---Misc---Laughing---2.pkl,47,Misc,Laughing,2,Audio,13.964,14.36,False
47---Misc---Laughing---3.pkl,47,Misc,Laughing,3,Audio,15.354,15.84,False
47---Misc---Scratching---1.pkl,47,Misc,Scratching,1,Audio,15.913,16.48,False
47---Misc---Scratching---2.pkl,47,Misc,Scratching,2,Audio,14.427,14.94,False
47---Misc---Scratching---3.pkl,47,Misc,Scratching,3,Audio,13.403,13.88,False
47---Other---Other---34.pkl,47,Other,Other,34,1kHz_Audio,25.59,26.5,True
47---Other---Other---45.pkl,47,Other,Other,45,1kHz_Audio,45.734,47.36,True
47---Other---Other---78.pkl,47,Other,Other,78,1kHz_Audio,17.517,18.14,True
47---Workshop---Drill in use---1.pkl,47,Workshop,Drill in use,1,Audio,8.537,8.84,False
47---Workshop---Drill in use---2.pkl,47,Workshop,Drill in use,2,Audio,4.52,4.68,False
